"stop_id","name_stop","lat","log"
"8833","portland Hills Dr before civic address 146",44.6648,-63.5106
"8834","portland Hills Dr in front of civic address 8",44.6656,-63.5152
"8835","portland Hills Dr in front of civic address 159",44.6643,-63.5103
"8836","portland Hills Dr before civic address 257",44.6633,-63.5076
"8837","portland Hills Dr in front of civic address 367",44.6641,-63.5039
"8838","portland Hills Dr in front of Regal Luxury",44.6656,-63.5056
"8839","portland Hills Dr in front of civic address 537",44.6667,-63.5079
"8840","portland Hills Dr in front of civic address 621",44.6688,-63.5076
"8841","baker Dropposite civic address 59",44.6675,-63.5314
"8842","baker Dr in front of civic address 76",44.6654,-63.5302
"8843","baker Dr opposite civic address 105",44.6636,-63.53
"8844","baker Dr after civic address 144",44.6608,-63.5304
"8845","baker Dr in front of Kent Buliding Supplies",44.6588,-63.5303
"8846","baker Dr after Basswood",44.6564,-63.5291
"8847","baker Dr before Basswood",44.6562,-63.5286
"8848","baker Dr opposite Kent Building Supplies",44.6589,-63.5298
"8849","baker Dr after Lindenwood",44.6618,-63.5298
"8850","baker Dr in front of civic address 105",44.6636,-63.5295
"8851","baker Dr after Coldstream",44.6664,-63.5303
"8852","baker Dr in front of civic address 35",44.6687,-63.5312
"8853","commodore Dr after Country View Dr",44.7005,-63.566
"8854","findlay Dr after Mcclure Close",44.7043,-63.5685
"8855","findlay Dr after Shubie Dr",44.7077,-63.5662
"8856","wright Ave after Wilkinson",44.7102,-63.5698
"8857","wright Ave after Burridge",44.7099,-63.5753
"8858","wright Ave after John Savage Ave",44.7091,-63.5785
"8859","wright Ave after Williams Ave",44.7082,-63.5846
"8860","wright Ave before Raddall Ave",44.7058,-63.5932
"8861","wright Ave before Burnside Dr",44.7071,-63.5891
"8862","wright Ave before Garland Ave",44.708,-63.5843
"8863","wright Ave after Melnor Ave",44.7086,-63.58
"8864","wright Ave opposite Burridge",44.7096,-63.5751
"8865","wright Ave opposite Winkinson",44.7099,-63.5698
"8867","wright Ave after Joseph Zatzman",44.7058,-63.5937
"8868","cranberry Cr in front of civic address 3",44.6888,-63.5045
"8869","larry Uteck Blvd before Bedford Highway",44.6991,-63.6621
"8870","symonds Rd before Hammonds Plains Rd",44.7257,-63.6998
"8871","symonds Dr after Hammonds Plains Rd",44.7257,-63.7001
"8872","larry Uteck Blvd after Bedford Highway",44.6994,-63.6624
"8873","larry Uteck Blvd after Starboard",44.6992,-63.6675
"8874","larry Uteck Blvd in front of civic address 361 (the Gardens)",44.7013,-63.6704
"8875","larry Uteck Blvd before Southgate",44.702,-63.6759
"8876","larry Uteck Blvd opposite Ecole Secondaire Du Sommet",44.7008,-63.6795
"8877","larry Uteck Blvd before Roundabout",44.7007,-63.683
"8878","larry Uteck Blvd after Roundabout",44.7006,-63.6834
"8879","larry Uteck Blvd in front of Ecole Secondaire Du Sommet",44.7006,-63.6797
"8880","larry Uteck Blvd after Southgate",44.7016,-63.6766
"8881","larry Uteck Blvd in front of civic address 324",44.7016,-63.6717
"8882","larry Uteck Blvd before Starboard",44.6994,-63.668
"8883","university Ave after Robie St",44.6381,-63.585
"8884","morris St in front of civic address 5234",44.6412,-63.5729
"8885","morris St in front of O'brien Hall",44.6415,-63.5725
"8886","hammonds Plains Rd in front of Gary Martin Dr",44.7266,-63.7021
"8887","hammonds Plains Rd opposite Gary Martin Dr",44.7268,-63.7023
"8889","acadia St in front of Ragus Rd",44.6568,-63.5459
"8890","acadia St before Pleasant",44.6556,-63.5489
"8891","mount Hope Ave in front of Eric Spicer Bldg",44.6556,-63.5434
"8892","mount Hope Ave in front of Neptune",44.6567,-63.5415
"8893","mount Hope Ave opposite Neptune",44.6568,-63.5411
"8894","shubie Dr opposite Kiltearn Row",44.7069,-63.5656
"9000","downsview Dr in front of Sobeys",44.7721,-63.6957
"9001","downsview Dr opposite Sobeys",44.7721,-63.696
"9002","glendale Ave[inbound] opposite civic address 21",44.7591,-63.6583
"9006","lower Water opposite Keith's Brewery",44.6443,-63.5699
"9007","rocky Lake Dr after and opposite Duffus Dr",44.7374,-63.6496
"9008","rocky Lake Dr before Duffus Dr",44.7376,-63.6496
"9009","sunrise Hill before Shoreview Dr",44.7277,-63.6766
"9010","sunrise Hill after Windrock Dr",44.729,-63.6788
"9011","barnes Dr [outbound] after Baldwin",44.8732,-63.5276
"9012","barnes Dr [inbound] before Baldwin",44.8733,-63.5278
"9013","barnes Dr [outbound] opposite Park And Fly Lot",44.8759,-63.5246
"9014","barnes Dr [outbound] before Red Wing",44.8797,-63.5213
"9015","barnes Dr [inbound] in front of Park And Fly Lot",44.8757,-63.5254
"9016","dorothea Dr after Swanton Dr",44.6779,-63.5079
"9017","dorothea Dr civic address 58",44.6765,-63.5054
"9018","dortohea Dr civic address 26",44.6742,-63.5038
"9019","young St [eastbound] in front of civic address 6050",44.659,-63.6031
"9020","lancaster Dr before St. Paul Ave",44.5694,-63.5625
"9021","leiblin Dr in front of Sportsfield",44.6002,-63.631
"9023","bedford Hwy opposite Moirs Mill Rd",44.7137,-63.6774
"9024","bedford Hwy opposite Meadowbrook Dr",44.7251,-63.6685
"9025","parkland Dr before Heathside Cr",44.6737,-63.6759
"9026","parkland Dr opposite civic address 634",44.6759,-63.6771
"9027","parkland Dr after and opposite civic address 680",44.6775,-63.6782
"9028","parkland Dr after The Wedgewood",44.6796,-63.6783
"9029","parkland Dr after Castlepark Grove",44.6822,-63.6777
"9030","parkland Dr opposite Lawtons",44.6832,-63.6753
"9031","kearney Lake Rd after Pinewood Terr",44.6816,-63.6649
"9032","kearney Lake Rd in front of civic address 30",44.6817,-63.6627
"9033","kearney Lake Rd after Dakin Dr",44.6818,-63.6629
"9034","parkland Dr in front of civic address 980",44.6837,-63.6751
"9035","parkland Dr before and opposite The Wedgewood",44.6812,-63.6782
"9036","parkland Dr before civic address 680",44.6775,-63.6786
"9037","sackville Dr after Beaver Bank Rd",44.7758,-63.6955
"9038","cobequid Rd after Hwy #1",44.7526,-63.6644
"9039","charles St before civic address 15",44.6625,-63.7489
"9040","damascus Rd in front of Walmart",44.7504,-63.6456
"9041","damascus Rd opposite Walmart",44.7501,-63.6455
"9042","dutch Village Rd before Alma Cr",44.6593,-63.6312
"9052","ragged Lake Transit Centre",44.6302,-63.6694
"9053","windmill Rd before Fernhill",44.6819,-63.5966
"9054","kearney Lake Rd [inbound] after Blue Mountain Rd",44.7155,-63.7202
"9055","kearney Lake Rd [outbound] after Blue Mountain Rd",44.7158,-63.7207
"9056","hammonds Plains Rd [outbound] after Innovation Dr",44.7256,-63.6929
"9057","hammonds Plains Rd [inbound] before Innovation Dr",44.7257,-63.6928
"9061","albemarle St after Duke St (metrox)",44.6499,-63.5776
"9066","baker Dr opposite Lindenwood",44.6612,-63.5303
"9067","baker Dr after Lindenwood",44.6614,-63.5301
"9068","eileen Stubbs Ave before and opposite civic address 201 To Gaston Rd",44.6987,-63.5787
"9070"," Findlay Dr before Wright Ave",44.7093,-63.5658
"9073","kelly St in front of civic address 36",44.6331,-63.6288
"9074","kelly St before Halef Crt",44.6331,-63.6287
"9076","tacoma Dr before Valleyfiled",44.6804,-63.5367
"9077","shelldrake Lake Park & Ride (outbound)",44.6726,-63.7827
"9078","sheldrake Lake Park & Ride (to Halifax)",44.6726,-63.7829
